日期,城市,花粉等级,等级描述,颜色代码,城市ID,城市代码
2025-03-06,大连,未检测到花粉,,#999999,101070201,dalian
2025-03-06,天津,很低,不易引发过敏反应。,#81CB31,101030100,tianjin
2025-03-06,太原,很低,不易引发过敏反应。,#81CB31,101100101,taiyuan
2025-03-06,广州,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101280101,guangzhou
2025-03-06,延安,很低,不易引发过敏反应。,#81CB31,101110300,yanan
2025-03-06,成都,中,易引发过敏，加强防护，对症用药。,#F5EE32,101270101,chengdu
2025-03-06,扬州,很低,不易引发过敏反应。,#81CB31,101190601,yangzhou
2025-03-06,承德,很低,不易引发过敏反应。,#81CB31,101090402,chengde
2025-03-06,拉萨,暂无,,#C4A39F,101140101,lasa
2025-03-06,无锡,暂无,,#C4A39F,101190201,wuxi
2025-03-06,昆明市,高,易引发过敏，加强防护，规范用药。,#FFAF13,101290101,kunming
2025-03-06,杭州,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101210101,hangzhou
2025-03-06,榆林,很低,不易引发过敏反应。,#81CB31,101110401,yulin
2025-03-06,武汉,很低,不易引发过敏反应。,#81CB31,101200101,wuhan
2025-03-06,沈阳,很低,不易引发过敏反应。,#81CB31,101070101,shenyang
2025-03-06,沧州,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101090701,cangzhou
2025-03-06,泊头,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101090711,botou
2025-03-06,济南,很低,不易引发过敏反应。,#81CB31,101120101,jinan
2025-03-06,海口,很低,不易引发过敏反应。,#81CB31,101310101,haikou
2025-03-06,淄博,很低,不易引发过敏反应。,#81CB31,101120301,zibo
2025-03-06,烟台,很低,不易引发过敏反应。,#81CB31,101120501,yantai
2025-03-06,石家庄,暂无,,#C4A39F,101090101,shijiazhuang
2025-03-06,福州,很低,不易引发过敏反应。,#81CB31,101230101,fuzhou
2025-03-06,聊城,很低,不易引发过敏反应。,#81CB31,101121701,liaocheng
2025-03-06,西宁,很低,不易引发过敏反应。,#81CB31,101150101,xining
2025-03-06,西安,很低,不易引发过敏反应。,#81CB31,101110101,xian
2025-03-06,贵阳,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101260101,guiyang
2025-03-06,郑州,很低,不易引发过敏反应。,#81CB31,101180101,zhengzhou
2025-03-06,鄂尔多斯,未检测到花粉,,#999999,101080701,eerduosi
2025-03-06,重庆,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101040100,chongqing
2025-03-06,银川,暂无,,#C4A39F,101170101,yinchuan
2025-03-06,长春,很低,不易引发过敏反应。,#81CB31,101060101,changchun
2025-03-06,长沙,暂无,,#C4A39F,101250101,changsha
2025-03-07,上海,很低,不易引发过敏反应。,#81CB31,101020100,shanghai
2025-03-07,乌兰浩特,很低,不易引发过敏反应。,#81CB31,101081101,wulanhaote
2025-03-07,乌海市,很低,不易引发过敏反应。,#81CB31,101080301,wuhai
2025-03-07,乌鲁木齐,很低,不易引发过敏反应。,#81CB31,101130101,wulumuqi
2025-03-07,保定,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101090201,baoding
2025-03-07,六盘水,很低,不易引发过敏反应。,#81CB31,101260803,liupanshui
2025-03-07,兰州,很低,不易引发过敏反应。,#81CB31,101160101,lanzhou
2025-03-07,包头,未检测到花粉,,#999999,101080201,baotou
2025-03-07,北京,中,易引发过敏，加强防护，对症用药。,#F5EE32,101010100,beijing
2025-03-07,南充,很低,不易引发过敏反应。,#81CB31,101270501,nanchong
2025-03-07,南宁,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101300101,nanning
2025-03-07,南昌,很低,不易引发过敏反应。,#81CB31,101240101,nanchang
2025-03-07,合肥,很低,不易引发过敏反应。,#81CB31,101220101,hefei
2025-03-07,呼和浩特,未检测到花粉,,#999999,101080101,huhehaote
2025-03-07,咸阳,中,易引发过敏，加强防护，对症用药。,#F5EE32,101110200,xianyang
2025-03-07,哈尔滨,未检测到花粉,,#999999,101050101,haerbin
2025-03-07,大连,很低,不易引发过敏反应。,#81CB31,101070201,dalian
2025-03-07,天津,未检测到花粉,,#999999,101030100,tianjin
2025-03-07,太原,很低,不易引发过敏反应。,#81CB31,101100101,taiyuan
2025-03-07,广州,中,易引发过敏，加强防护，对症用药。,#F5EE32,101280101,guangzhou
2025-03-07,延安,未检测到花粉,,#999999,101110300,yanan
2025-03-07,成都,中,易引发过敏，加强防护，对症用药。,#F5EE32,101270101,chengdu
2025-03-07,扬州,很低,不易引发过敏反应。,#81CB31,101190601,yangzhou
2025-03-07,承德,很低,不易引发过敏反应。,#81CB31,101090402,chengde
2025-03-07,拉萨,暂无,,#C4A39F,101140101,lasa
2025-03-07,无锡,暂无,,#C4A39F,101190201,wuxi
2025-03-07,昆明市,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101290101,kunming
2025-03-07,杭州,很低,不易引发过敏反应。,#81CB31,101210101,hangzhou
2025-03-07,榆林,未检测到花粉,,#999999,101110401,yulin
2025-03-07,武汉,很低,不易引发过敏反应。,#81CB31,101200101,wuhan
2025-03-07,沈阳,很低,不易引发过敏反应。,#81CB31,101070101,shenyang
2025-03-07,沧州,很低,不易引发过敏反应。,#81CB31,101090701,cangzhou
2025-03-07,泊头,很低,不易引发过敏反应。,#81CB31,101090711,botou
2025-03-07,济南,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101120101,jinan
2025-03-07,海口,很低,不易引发过敏反应。,#81CB31,101310101,haikou
2025-03-07,淄博,很低,不易引发过敏反应。,#81CB31,101120301,zibo
2025-03-07,烟台,未检测到花粉,,#999999,101120501,yantai
2025-03-07,石家庄,很低,不易引发过敏反应。,#81CB31,101090101,shijiazhuang
2025-03-07,福州,高,易引发过敏，加强防护，规范用药。,#FFAF13,101230101,fuzhou
2025-03-07,聊城,很低,不易引发过敏反应。,#81CB31,101121701,liaocheng
2025-03-07,西宁,很低,不易引发过敏反应。,#81CB31,101150101,xining
2025-03-07,西安,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101110101,xian
2025-03-07,贵阳,很低,不易引发过敏反应。,#81CB31,101260101,guiyang
2025-03-07,郑州,很低,不易引发过敏反应。,#81CB31,101180101,zhengzhou
2025-03-07,鄂尔多斯,未检测到花粉,,#999999,101080701,eerduosi
2025-03-07,重庆,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101040100,chongqing
2025-03-07,银川,未检测到花粉,,#999999,101170101,yinchuan
2025-03-07,长春,很低,不易引发过敏反应。,#81CB31,101060101,changchun
2025-03-07,长沙,暂无,,#C4A39F,101250101,changsha
2025-03-08,上海,很低,不易引发过敏反应。,#81CB31,101020100,shanghai
2025-03-08,乌兰浩特,未检测到花粉,,#999999,101081101,wulanhaote
2025-03-08,乌海市,很低,不易引发过敏反应。,#81CB31,101080301,wuhai
2025-03-08,乌鲁木齐,很低,不易引发过敏反应。,#81CB31,101130101,wulumuqi
2025-03-08,保定,中,易引发过敏，加强防护，对症用药。,#F5EE32,101090201,baoding
2025-03-08,六盘水,很低,不易引发过敏反应。,#81CB31,101260803,liupanshui
2025-03-08,兰州,很低,不易引发过敏反应。,#81CB31,101160101,lanzhou
2025-03-08,包头,未检测到花粉,,#999999,101080201,baotou
2025-03-08,北京,中,易引发过敏，加强防护，对症用药。,#F5EE32,101010100,beijing
2025-03-08,南充,很低,不易引发过敏反应。,#81CB31,101270501,nanchong
2025-03-08,南宁,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101300101,nanning
2025-03-08,南昌,很低,不易引发过敏反应。,#81CB31,101240101,nanchang
2025-03-08,合肥,很低,不易引发过敏反应。,#81CB31,101220101,hefei
2025-03-08,呼和浩特,未检测到花粉,,#999999,101080101,huhehaote
2025-03-08,咸阳,高,易引发过敏，加强防护，规范用药。,#FFAF13,101110200,xianyang
2025-03-08,哈尔滨,很低,不易引发过敏反应。,#81CB31,101050101,haerbin
2025-03-08,大连,很低,不易引发过敏反应。,#81CB31,101070201,dalian
2025-03-08,天津,很低,不易引发过敏反应。,#81CB31,101030100,tianjin
2025-03-08,太原,很低,不易引发过敏反应。,#81CB31,101100101,taiyuan
2025-03-08,广州,中,易引发过敏，加强防护，对症用药。,#F5EE32,101280101,guangzhou
2025-03-08,延安,暂无,,#C4A39F,101110300,yanan
2025-03-08,成都,中,易引发过敏，加强防护，对症用药。,#F5EE32,101270101,chengdu
2025-03-08,扬州,很低,不易引发过敏反应。,#81CB31,101190601,yangzhou
2025-03-08,承德,很低,不易引发过敏反应。,#81CB31,101090402,chengde
2025-03-08,拉萨,暂无,,#C4A39F,101140101,lasa
2025-03-08,无锡,暂无,,#C4A39F,101190201,wuxi
2025-03-08,昆明市,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101290101,kunming
2025-03-08,杭州,很低,不易引发过敏反应。,#81CB31,101210101,hangzhou
2025-03-08,榆林,未检测到花粉,,#999999,101110401,yulin
2025-03-08,武汉,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101200101,wuhan
2025-03-08,沈阳,很低,不易引发过敏反应。,#81CB31,101070101,shenyang
2025-03-08,沧州,高,易引发过敏，加强防护，规范用药。,#FFAF13,101090701,cangzhou
2025-03-08,泊头,很低,不易引发过敏反应。,#81CB31,101090711,botou
2025-03-08,济南,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101120101,jinan
2025-03-08,海口,很低,不易引发过敏反应。,#81CB31,101310101,haikou
2025-03-08,淄博,很低,不易引发过敏反应。,#81CB31,101120301,zibo
2025-03-08,烟台,很低,不易引发过敏反应。,#81CB31,101120501,yantai
2025-03-08,石家庄,很低,不易引发过敏反应。,#81CB31,101090101,shijiazhuang
2025-03-08,福州,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101230101,fuzhou
2025-03-08,聊城,很低,不易引发过敏反应。,#81CB31,101121701,liaocheng
2025-03-08,西宁,很低,不易引发过敏反应。,#81CB31,101150101,xining
2025-03-08,西安,中,易引发过敏，加强防护，对症用药。,#F5EE32,101110101,xian
2025-03-08,贵阳,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101260101,guiyang
2025-03-08,郑州,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101180101,zhengzhou
2025-03-08,鄂尔多斯,未检测到花粉,,#999999,101080701,eerduosi
2025-03-08,重庆,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101040100,chongqing
2025-03-08,银川,未检测到花粉,,#999999,101170101,yinchuan
2025-03-08,长春,很低,不易引发过敏反应。,#81CB31,101060101,changchun
2025-03-08,长沙,暂无,,#C4A39F,101250101,changsha
2025-03-09,上海,未检测到花粉,,#999999,101020100,shanghai
2025-03-09,乌兰浩特,未检测到花粉,,#999999,101081101,wulanhaote
2025-03-09,乌海市,很低,不易引发过敏反应。,#81CB31,101080301,wuhai
2025-03-09,乌鲁木齐,很低,不易引发过敏反应。,#81CB31,101130101,wulumuqi
2025-03-09,保定,中,易引发过敏，加强防护，对症用药。,#F5EE32,101090201,baoding
2025-03-09,六盘水,很低,不易引发过敏反应。,#81CB31,101260803,liupanshui
2025-03-09,兰州,很低,不易引发过敏反应。,#81CB31,101160101,lanzhou
2025-03-09,包头,很低,不易引发过敏反应。,#81CB31,101080201,baotou
2025-03-09,北京,高,易引发过敏，加强防护，规范用药。,#FFAF13,101010100,beijing
2025-03-09,南充,很低,不易引发过敏反应。,#81CB31,101270501,nanchong
2025-03-09,南宁,中,易引发过敏，加强防护，对症用药。,#F5EE32,101300101,nanning
2025-03-09,南昌,很低,不易引发过敏反应。,#81CB31,101240101,nanchang
2025-03-09,合肥,很低,不易引发过敏反应。,#81CB31,101220101,hefei
2025-03-09,呼和浩特,未检测到花粉,,#999999,101080101,huhehaote
2025-03-09,咸阳,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101110200,xianyang
2025-03-09,哈尔滨,很低,不易引发过敏反应。,#81CB31,101050101,haerbin
2025-03-09,大连,很低,不易引发过敏反应。,#81CB31,101070201,dalian
2025-03-09,天津,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101030100,tianjin
2025-03-09,太原,很低,不易引发过敏反应。,#81CB31,101100101,taiyuan
2025-03-09,广州,很低,不易引发过敏反应。,#81CB31,101280101,guangzhou
2025-03-09,延安,很低,不易引发过敏反应。,#81CB31,101110300,yanan
2025-03-09,成都,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101270101,chengdu
2025-03-09,扬州,很低,不易引发过敏反应。,#81CB31,101190601,yangzhou
2025-03-09,承德,很低,不易引发过敏反应。,#81CB31,101090402,chengde
2025-03-09,拉萨,暂无,,#C4A39F,101140101,lasa
2025-03-09,无锡,暂无,,#C4A39F,101190201,wuxi
2025-03-09,昆明市,高,易引发过敏，加强防护，规范用药。,#FFAF13,101290101,kunming
2025-03-09,杭州,很低,不易引发过敏反应。,#81CB31,101210101,hangzhou
2025-03-09,榆林,很低,不易引发过敏反应。,#81CB31,101110401,yulin
2025-03-09,武汉,高,易引发过敏，加强防护，规范用药。,#FFAF13,101200101,wuhan
2025-03-09,沈阳,很低,不易引发过敏反应。,#81CB31,101070101,shenyang
2025-03-09,沧州,高,易引发过敏，加强防护，规范用药。,#FFAF13,101090701,cangzhou
2025-03-09,泊头,很低,不易引发过敏反应。,#81CB31,101090711,botou
2025-03-09,济南,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101120101,jinan
2025-03-09,海口,很低,不易引发过敏反应。,#81CB31,101310101,haikou
2025-03-09,淄博,很低,不易引发过敏反应。,#81CB31,101120301,zibo
2025-03-09,烟台,很低,不易引发过敏反应。,#81CB31,101120501,yantai
2025-03-09,石家庄,很低,不易引发过敏反应。,#81CB31,101090101,shijiazhuang
2025-03-09,福州,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101230101,fuzhou
2025-03-09,聊城,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101121701,liaocheng
2025-03-09,西宁,很低,不易引发过敏反应。,#81CB31,101150101,xining
2025-03-09,西安,高,易引发过敏，加强防护，规范用药。,#FFAF13,101110101,xian
2025-03-09,贵阳,很低,不易引发过敏反应。,#81CB31,101260101,guiyang
2025-03-09,郑州,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101180101,zhengzhou
2025-03-09,鄂尔多斯,未检测到花粉,,#999999,101080701,eerduosi
2025-03-09,重庆,很低,不易引发过敏反应。,#81CB31,101040100,chongqing
2025-03-09,银川,未检测到花粉,,#999999,101170101,yinchuan
2025-03-09,长春,很低,不易引发过敏反应。,#81CB31,101060101,changchun
2025-03-09,长沙,暂无,,#C4A39F,101250101,changsha
2025-03-10,上海,很低,不易引发过敏反应。,#81CB31,101020100,shanghai
2025-03-10,乌兰浩特,未检测到花粉,,#999999,101081101,wulanhaote
2025-03-10,乌海市,未检测到花粉,,#999999,101080301,wuhai
2025-03-10,乌鲁木齐,很低,不易引发过敏反应。,#81CB31,101130101,wulumuqi
2025-03-10,保定,中,易引发过敏，加强防护，对症用药。,#F5EE32,101090201,baoding
2025-03-10,六盘水,很低,不易引发过敏反应。,#81CB31,101260803,liupanshui
2025-03-10,兰州,很低,不易引发过敏反应。,#81CB31,101160101,lanzhou
2025-03-10,包头,未检测到花粉,,#999999,101080201,baotou
2025-03-10,北京,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101010100,beijing
2025-03-10,南充,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101270501,nanchong
2025-03-10,南宁,高,易引发过敏，加强防护，规范用药。,#FFAF13,101300101,nanning
2025-03-10,南昌,很低,不易引发过敏反应。,#81CB31,101240101,nanchang
2025-03-10,合肥,很低,不易引发过敏反应。,#81CB31,101220101,hefei
2025-03-10,呼和浩特,很低,不易引发过敏反应。,#81CB31,101080101,huhehaote
2025-03-10,咸阳,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101110200,xianyang
2025-03-10,哈尔滨,很低,不易引发过敏反应。,#81CB31,101050101,haerbin
2025-03-10,大连,未检测到花粉,,#999999,101070201,dalian
2025-03-10,天津,中,易引发过敏，加强防护，对症用药。,#F5EE32,101030100,tianjin
2025-03-10,太原,中,易引发过敏，加强防护，对症用药。,#F5EE32,101100101,taiyuan
2025-03-10,广州,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101280101,guangzhou
2025-03-10,延安,很低,不易引发过敏反应。,#81CB31,101110300,yanan
2025-03-10,成都,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101270101,chengdu
2025-03-10,扬州,很低,不易引发过敏反应。,#81CB31,101190601,yangzhou
2025-03-10,承德,很低,不易引发过敏反应。,#81CB31,101090402,chengde
2025-03-10,拉萨,暂无,,#C4A39F,101140101,lasa
2025-03-10,无锡,暂无,,#C4A39F,101190201,wuxi
2025-03-10,昆明市,高,易引发过敏，加强防护，规范用药。,#FFAF13,101290101,kunming
2025-03-10,杭州,很低,不易引发过敏反应。,#81CB31,101210101,hangzhou
2025-03-10,榆林,很低,不易引发过敏反应。,#81CB31,101110401,yulin
2025-03-10,武汉,中,易引发过敏，加强防护，对症用药。,#F5EE32,101200101,wuhan
2025-03-10,沈阳,很低,不易引发过敏反应。,#81CB31,101070101,shenyang
2025-03-10,沧州,中,易引发过敏，加强防护，对症用药。,#F5EE32,101090701,cangzhou
2025-03-10,泊头,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101090711,botou
2025-03-10,济南,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101120101,jinan
2025-03-10,海口,很低,不易引发过敏反应。,#81CB31,101310101,haikou
2025-03-10,淄博,很低,不易引发过敏反应。,#81CB31,101120301,zibo
2025-03-10,烟台,很低,不易引发过敏反应。,#81CB31,101120501,yantai
2025-03-10,石家庄,很低,不易引发过敏反应。,#81CB31,101090101,shijiazhuang
2025-03-10,福州,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101230101,fuzhou
2025-03-10,聊城,很低,不易引发过敏反应。,#81CB31,101121701,liaocheng
2025-03-10,西宁,很低,不易引发过敏反应。,#81CB31,101150101,xining
2025-03-10,西安,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101110101,xian
2025-03-10,贵阳,很低,不易引发过敏反应。,#81CB31,101260101,guiyang
2025-03-10,郑州,很低,不易引发过敏反应。,#81CB31,101180101,zhengzhou
2025-03-10,鄂尔多斯,未检测到花粉,,#999999,101080701,eerduosi
2025-03-10,重庆,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101040100,chongqing
2025-03-10,银川,很低,不易引发过敏反应。,#81CB31,101170101,yinchuan
2025-03-10,长春,暂无,,#C4A39F,101060101,changchun
2025-03-10,长沙,暂无,,#C4A39F,101250101,changsha
2025-03-11,上海,很低,不易引发过敏反应。,#81CB31,101020100,shanghai
2025-03-11,乌兰浩特,未检测到花粉,,#999999,101081101,wulanhaote
2025-03-11,乌海市,未检测到花粉,,#999999,101080301,wuhai
2025-03-11,乌鲁木齐,很低,不易引发过敏反应。,#81CB31,101130101,wulumuqi
2025-03-11,保定,中,易引发过敏，加强防护，对症用药。,#F5EE32,101090201,baoding
2025-03-11,六盘水,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101260803,liupanshui
2025-03-11,兰州,很低,不易引发过敏反应。,#81CB31,101160101,lanzhou
2025-03-11,包头,很低,不易引发过敏反应。,#81CB31,101080201,baotou
2025-03-11,北京,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101010100,beijing
2025-03-11,南充,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101270501,nanchong
2025-03-11,南宁,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101300101,nanning
2025-03-11,南昌,中,易引发过敏，加强防护，对症用药。,#F5EE32,101240101,nanchang
2025-03-11,合肥,很低,不易引发过敏反应。,#81CB31,101220101,hefei
2025-03-11,呼和浩特,很低,不易引发过敏反应。,#81CB31,101080101,huhehaote
2025-03-11,咸阳,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101110200,xianyang
2025-03-11,哈尔滨,很低,不易引发过敏反应。,#81CB31,101050101,haerbin
2025-03-11,大连,很低,不易引发过敏反应。,#81CB31,101070201,dalian
2025-03-11,天津,中,易引发过敏，加强防护，对症用药。,#F5EE32,101030100,tianjin
2025-03-11,太原,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101100101,taiyuan
2025-03-11,广州,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101280101,guangzhou
2025-03-11,延安,很低,不易引发过敏反应。,#81CB31,101110300,yanan
2025-03-11,成都,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101270101,chengdu
2025-03-11,扬州,很低,不易引发过敏反应。,#81CB31,101190601,yangzhou
2025-03-11,承德,很低,不易引发过敏反应。,#81CB31,101090402,chengde
2025-03-11,拉萨,暂无,,#C4A39F,101140101,lasa
2025-03-11,无锡,暂无,,#C4A39F,101190201,wuxi
2025-03-11,昆明市,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101290101,kunming
2025-03-11,杭州,很低,不易引发过敏反应。,#81CB31,101210101,hangzhou
2025-03-11,榆林,很低,不易引发过敏反应。,#81CB31,101110401,yulin
2025-03-11,武汉,中,易引发过敏，加强防护，对症用药。,#F5EE32,101200101,wuhan
2025-03-11,沈阳,很低,不易引发过敏反应。,#81CB31,101070101,shenyang
2025-03-11,沧州,中,易引发过敏，加强防护，对症用药。,#F5EE32,101090701,cangzhou
2025-03-11,泊头,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101090711,botou
2025-03-11,济南,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101120101,jinan
2025-03-11,海口,很低,不易引发过敏反应。,#81CB31,101310101,haikou
2025-03-11,淄博,中,易引发过敏，加强防护，对症用药。,#F5EE32,101120301,zibo
2025-03-11,烟台,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101120501,yantai
2025-03-11,石家庄,很低,不易引发过敏反应。,#81CB31,101090101,shijiazhuang
2025-03-11,福州,高,易引发过敏，加强防护，规范用药。,#FFAF13,101230101,fuzhou
2025-03-11,聊城,很低,不易引发过敏反应。,#81CB31,101121701,liaocheng
2025-03-11,西宁,很低,不易引发过敏反应。,#81CB31,101150101,xining
2025-03-11,西安,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101110101,xian
2025-03-11,贵阳,很低,不易引发过敏反应。,#81CB31,101260101,guiyang
2025-03-11,郑州,很低,不易引发过敏反应。,#81CB31,101180101,zhengzhou
2025-03-11,鄂尔多斯,未检测到花粉,,#999999,101080701,eerduosi
2025-03-11,重庆,很低,不易引发过敏反应。,#81CB31,101040100,chongqing
2025-03-11,银川,很低,不易引发过敏反应。,#81CB31,101170101,yinchuan
2025-03-11,长春,很低,不易引发过敏反应。,#81CB31,101060101,changchun
2025-03-11,长沙,暂无,,#C4A39F,101250101,changsha
2025-03-12,上海,很低,不易引发过敏反应。,#81CB31,101020100,shanghai
2025-03-12,乌兰浩特,未检测到花粉,,#999999,101081101,wulanhaote
2025-03-12,乌海市,很低,不易引发过敏反应。,#81CB31,101080301,wuhai
2025-03-12,乌鲁木齐,很低,不易引发过敏反应。,#81CB31,101130101,wulumuqi
2025-03-12,保定,高,易引发过敏，加强防护，规范用药。,#FFAF13,101090201,baoding
2025-03-12,六盘水,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101260803,liupanshui
2025-03-12,兰州,很低,不易引发过敏反应。,#81CB31,101160101,lanzhou
2025-03-12,包头,很低,不易引发过敏反应。,#81CB31,101080201,baotou
2025-03-12,北京,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101010100,beijing
2025-03-12,南充,中,易引发过敏，加强防护，对症用药。,#F5EE32,101270501,nanchong
2025-03-12,南宁,高,易引发过敏，加强防护，规范用药。,#FFAF13,101300101,nanning
2025-03-12,南昌,中,易引发过敏，加强防护，对症用药。,#F5EE32,101240101,nanchang
2025-03-12,合肥,很低,不易引发过敏反应。,#81CB31,101220101,hefei
2025-03-12,呼和浩特,很低,不易引发过敏反应。,#81CB31,101080101,huhehaote
2025-03-12,咸阳,高,易引发过敏，加强防护，规范用药。,#FFAF13,101110200,xianyang
2025-03-12,哈尔滨,很低,不易引发过敏反应。,#81CB31,101050101,haerbin
2025-03-12,大连,很低,不易引发过敏反应。,#81CB31,101070201,dalian
2025-03-12,天津,中,易引发过敏，加强防护，对症用药。,#F5EE32,101030100,tianjin
2025-03-12,太原,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101100101,taiyuan
2025-03-12,广州,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101280101,guangzhou
2025-03-12,延安,暂无,,#C4A39F,101110300,yanan
2025-03-12,成都,很低,不易引发过敏反应。,#81CB31,101270101,chengdu
2025-03-12,扬州,很低,不易引发过敏反应。,#81CB31,101190601,yangzhou
2025-03-12,承德,很低,不易引发过敏反应。,#81CB31,101090402,chengde
2025-03-12,拉萨,暂无,,#C4A39F,101140101,lasa
2025-03-12,无锡,暂无,,#C4A39F,101190201,wuxi
2025-03-12,昆明市,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101290101,kunming
2025-03-12,杭州,很低,不易引发过敏反应。,#81CB31,101210101,hangzhou
2025-03-12,榆林,很低,不易引发过敏反应。,#81CB31,101110401,yulin
2025-03-12,武汉,中,易引发过敏，加强防护，对症用药。,#F5EE32,101200101,wuhan
2025-03-12,沈阳,很低,不易引发过敏反应。,#81CB31,101070101,shenyang
2025-03-12,沧州,中,易引发过敏，加强防护，对症用药。,#F5EE32,101090701,cangzhou
2025-03-12,泊头,很低,不易引发过敏反应。,#81CB31,101090711,botou
2025-03-12,济南,中,易引发过敏，加强防护，对症用药。,#F5EE32,101120101,jinan
2025-03-12,海口,很低,不易引发过敏反应。,#81CB31,101310101,haikou
2025-03-12,淄博,很低,不易引发过敏反应。,#81CB31,101120301,zibo
2025-03-12,烟台,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101120501,yantai
2025-03-12,石家庄,中,易引发过敏，加强防护，对症用药。,#F5EE32,101090101,shijiazhuang
2025-03-12,福州,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101230101,fuzhou
2025-03-12,聊城,很低,不易引发过敏反应。,#81CB31,101121701,liaocheng
2025-03-12,西宁,很低,不易引发过敏反应。,#81CB31,101150101,xining
2025-03-12,西安,很高,极易引发过敏，减少外出，持续规范用药。,#FF2319,101110101,xian
2025-03-12,贵阳,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101260101,guiyang
2025-03-12,郑州,低,易引发轻度过敏，适当防护对症用药。,#A1FF3D,101180101,zhengzhou
2025-03-12,鄂尔多斯,未检测到花粉,,#999999,101080701,eerduosi
2025-03-12,重庆,很低,不易引发过敏反应。,#81CB31,101040100,chongqing
2025-03-12,银川,很低,不易引发过敏反应。,#81CB31,101170101,yinchuan
2025-03-12,长春,很低,不易引发过敏反应。,#81CB31,101060101,changchun
2025-03-12,长沙,暂无,,#C4A39F,101250101,changsha
2025-03-13,上海,很低,不易引发过敏反应。,#81CB31,101020100,shanghai
2025-03-13,乌兰浩特,未检测到花粉,,#999999,101081101,wulanhaote
2025-03-13,乌海市,很低,不易引发过敏反应。,#81CB31,101080301,wuhai
2025-03-13,乌鲁木齐,很低,不易引发过敏反应。,#81CB31,101130101,wulumuqi
2025-03-13,保定,高,易引发过敏，加强防护，规范用药。,#FFAF13,101090201,baoding
2025-03-13,六盘水,很低,不易引发过敏反应。,#81CB31,101260803,liupanshui
2025-03-13,兰州,高,易引发过敏，加强防护，规范用药。,#FFAF13,101160101,lanzhou
2025-03-13,包头,很低,不易引发过敏反应。,#81CB31,101080201,baotou
