city,city_id,cityCode,addTime,week,level,levelCode,color,elenum,levelMsg,eletype,uploadUserName,createDate
南宁,101300101,nanning,2025-03-21,星期五,很高,5,#FF2319,1.0,极易引发过敏，减少外出，持续规范用药。,花粉,南宁,2025-03-21T19:45:30
南宁,101300101,nanning,2025-03-20,星期四,很高,5,#FF2319,1.0,极易引发过敏，减少外出，持续规范用药。,花粉,南宁,2025-03-20T21:18:53
南宁,101300101,nanning,2025-03-19,星期三,很高,5,#FF2319,1.0,极易引发过敏，减少外出，持续规范用药。,花粉,南宁,2025-03-19T19:43:23
南宁,101300101,nanning,2025-03-18,星期二,很高,5,#FF2319,1.0,极易引发过敏，减少外出，持续规范用药。,花粉,南宁,2025-03-18T21:12:18
南宁,101300101,nanning,2025-03-17,星期一,中,3,#F5EE32,1.0,易引发过敏，加强防护，对症用药。,花粉,南宁,2025-03-17T20:48:24
南宁,101300101,nanning,2025-03-16,星期日,中,3,#F5EE32,1.0,易引发过敏，加强防护，对症用药。,花粉,南宁,2025-03-16T20:25:08
南宁,101300101,nanning,2025-03-15,星期六,中,3,#F5EE32,1.0,易引发过敏，加强防护，对症用药。,花粉,南宁,2025-03-15T20:00:17
南宁,101300101,nanning,2025-03-14,星期五,高,4,#FFAF13,1.0,易引发过敏，加强防护，规范用药。,花粉,南宁,2025-03-14T20:27:22
南宁,101300101,nanning,2025-03-13,星期四,高,4,#FFAF13,1.0,易引发过敏，加强防护，规范用药。,花粉,南宁,2025-03-13T22:04:18
南宁,101300101,nanning,2025-03-12,星期三,高,4,#FFAF13,1.0,易引发过敏，加强防护，规范用药。,花粉,南宁,2025-03-12T19:51:10
南宁,101300101,nanning,2025-03-11,星期二,低,2,#A1FF3D,1.0,易引发轻度过敏，适当防护对症用药。,花粉,南宁,2025-03-11T19:10:37
南宁,101300101,nanning,2025-03-10,星期一,高,4,#FFAF13,1.0,易引发过敏，加强防护，规范用药。,花粉,南宁,2025-03-10T20:00:07
南宁,101300101,nanning,2025-03-09,星期日,中,3,#F5EE32,1.0,易引发过敏，加强防护，对症用药。,花粉,南宁,2025-03-09T19:06:58
南宁,101300101,nanning,2025-03-08,星期六,很高,5,#FF2319,1.0,极易引发过敏，减少外出，持续规范用药。,花粉,南宁,2025-03-08T21:54:59
南宁,101300101,nanning,2025-03-07,星期五,很高,5,#FF2319,1.0,极易引发过敏，减少外出，持续规范用药。,花粉,南宁,2025-03-07T19:29:41
南宁,101300101,nanning,2025-03-06,星期四,很高,5,#FF2319,1.0,极易引发过敏，减少外出，持续规范用药。,花粉,南宁,2025-03-06T19:48:04
南宁,101300101,nanning,2025-03-05,星期三,高,4,#FFAF13,1.0,易引发过敏，加强防护，规范用药。,花粉,南宁,2025-03-05T19:23:44
南宁,101300101,nanning,2025-03-04,星期二,高,4,#FFAF13,1.0,易引发过敏，加强防护，规范用药。,花粉,南宁,2025-03-04T19:59:05
南宁,101300101,nanning,2025-03-03,星期一,中,3,#F5EE32,1.0,易引发过敏，加强防护，对症用药。,花粉,南宁,2025-03-03T23:05:05
南宁,101300101,nanning,2025-03-02,星期日,中,3,#F5EE32,1.0,易引发过敏，加强防护，对症用药。,花粉,南宁,2025-03-03T00:00:19
南宁,101300101,nanning,2025-03-01,星期六,中,3,#F5EE32,1.0,易引发过敏，加强防护，对症用药。,花粉,南宁,2025-03-01T19:29:41
南宁,101300101,nanning,2025-02-28,星期五,暂无,-1,#C4A39F,1.0,,花粉,,2025-03-01T06:30:00
南宁,101300101,nanning,2025-02-27,星期四,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-28T06:30:00
南宁,101300101,nanning,2025-02-26,星期三,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-27T06:30:00
南宁,101300101,nanning,2025-02-25,星期二,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-26T06:30:00
南宁,101300101,nanning,2025-02-24,星期一,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-24T23:00:00
南宁,101300101,nanning,2025-02-23,星期日,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-23T23:00:00
南宁,101300101,nanning,2025-02-22,星期六,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-22T23:00:00
南宁,101300101,nanning,2025-02-21,星期五,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-21T23:00:00
南宁,101300101,nanning,2025-02-20,星期四,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-20T23:00:00
拉萨,101140101,lasa,2025-03-23,星期日,暂无,-1,#C4A39F,,,花粉,,
拉萨,101140101,lasa,2025-03-22,星期六,暂无,-1,#C4A39F,1.0,,花粉,,2025-03-02T06:30:00
拉萨,101140101,lasa,2025-03-01,星期六,暂无,-1,#C4A39F,1.0,,花粉,,2025-03-02T06:30:00
拉萨,101140101,lasa,2025-02-28,星期五,暂无,-1,#C4A39F,1.0,,花粉,,2025-03-01T06:30:00
拉萨,101140101,lasa,2025-02-27,星期四,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-28T06:30:00
拉萨,101140101,lasa,2025-02-26,星期三,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-27T06:30:00
拉萨,101140101,lasa,2025-02-25,星期二,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-26T06:30:00
拉萨,101140101,lasa,2025-02-24,星期一,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-24T23:00:00
拉萨,101140101,lasa,2025-02-23,星期日,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-23T23:00:00
拉萨,101140101,lasa,2025-02-22,星期六,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-22T23:00:00
拉萨,101140101,lasa,2025-02-21,星期五,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-21T23:00:00
拉萨,101140101,lasa,2025-02-20,星期四,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-20T23:00:00
,101140101,lasa,2025-03-02,星期日,暂无,-1,#C4A39F,1.0,,花粉,,
,101140101,lasa,2025-03-03,星期一,暂无,-1,#C4A39F,1.0,,花粉,,
,101140101,lasa,2025-03-04,星期二,暂无,-1,#C4A39F,1.0,,花粉,,
,101140101,lasa,2025-03-05,星期三,暂无,-1,#C4A39F,1.0,,花粉,,
,101140101,lasa,2025-03-06,星期四,暂无,-1,#C4A39F,1.0,,花粉,,
,101140101,lasa,2025-03-07,星期五,暂无,-1,#C4A39F,1.0,,花粉,,
,101140101,lasa,2025-03-08,星期六,暂无,-1,#C4A39F,1.0,,花粉,,
,101140101,lasa,2025-03-09,星期日,暂无,-1,#C4A39F,1.0,,花粉,,
,101140101,lasa,2025-03-10,星期一,暂无,-1,#C4A39F,1.0,,花粉,,
,101140101,lasa,2025-03-11,星期二,暂无,-1,#C4A39F,1.0,,花粉,,
,101140101,lasa,2025-03-12,星期三,暂无,-1,#C4A39F,1.0,,花粉,,
,101140101,lasa,2025-03-13,星期四,暂无,-1,#C4A39F,1.0,,花粉,,
,101140101,lasa,2025-03-14,星期五,暂无,-1,#C4A39F,1.0,,花粉,,
,101140101,lasa,2025-03-15,星期六,暂无,-1,#C4A39F,1.0,,花粉,,
,101140101,lasa,2025-03-16,星期日,暂无,-1,#C4A39F,1.0,,花粉,,
,101140101,lasa,2025-03-17,星期一,暂无,-1,#C4A39F,1.0,,花粉,,
,101140101,lasa,2025-03-18,星期二,暂无,-1,#C4A39F,1.0,,花粉,,
,101140101,lasa,2025-03-19,星期三,暂无,-1,#C4A39F,1.0,,花粉,,
,101140101,lasa,2025-03-20,星期四,暂无,-1,#C4A39F,1.0,,花粉,,
,101140101,lasa,2025-03-21,星期五,暂无,-1,#C4A39F,1.0,,花粉,,
贵阳,101260101,guiyang,2025-03-23,星期日,低,2,#A1FF3D,,易引发轻度过敏，适当防护对症用药。,花粉,,
贵阳,101260101,guiyang,2025-03-22,星期六,中,3,#F5EE32,1.0,易引发过敏，加强防护，对症用药。,花粉,贵阳,2025-03-21T20:46:47
贵阳,101260101,guiyang,2025-03-21,星期五,中,3,#F5EE32,1.0,易引发过敏，加强防护，对症用药。,花粉,贵阳,2025-03-21T20:46:47
贵阳,101260101,guiyang,2025-03-20,星期四,中,3,#F5EE32,1.0,易引发过敏，加强防护，对症用药。,花粉,贵阳,2025-03-20T19:22:28
贵阳,101260101,guiyang,2025-03-19,星期三,中,3,#F5EE32,1.0,易引发过敏，加强防护，对症用药。,花粉,贵阳,2025-03-19T16:15:48
贵阳,101260101,guiyang,2025-03-18,星期二,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,贵阳,2025-03-18T16:31:16
贵阳,101260101,guiyang,2025-03-17,星期一,中,3,#F5EE32,1.0,易引发过敏，加强防护，对症用药。,花粉,贵阳,2025-03-17T16:43:42
贵阳,101260101,guiyang,2025-03-16,星期日,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,贵阳,2025-03-16T17:18:05
贵阳,101260101,guiyang,2025-03-15,星期六,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,贵阳,2025-03-15T16:44:03
贵阳,101260101,guiyang,2025-03-14,星期五,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,贵阳,2025-03-14T17:32:33
贵阳,101260101,guiyang,2025-03-13,星期四,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,贵阳,2025-03-13T17:41:14
贵阳,101260101,guiyang,2025-03-12,星期三,低,2,#A1FF3D,1.0,易引发轻度过敏，适当防护对症用药。,花粉,贵阳,2025-03-12T17:39:36
贵阳,101260101,guiyang,2025-03-11,星期二,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,贵阳,2025-03-11T17:20:14
贵阳,101260101,guiyang,2025-03-10,星期一,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,贵阳,2025-03-10T16:02:32
贵阳,101260101,guiyang,2025-03-09,星期日,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,贵阳,2025-03-09T16:43:49
贵阳,101260101,guiyang,2025-03-08,星期六,低,2,#A1FF3D,1.0,易引发轻度过敏，适当防护对症用药。,花粉,贵阳,2025-03-08T17:35:55
贵阳,101260101,guiyang,2025-03-07,星期五,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,贵阳,2025-03-07T19:17:56
贵阳,101260101,guiyang,2025-03-06,星期四,低,2,#A1FF3D,1.0,易引发轻度过敏，适当防护对症用药。,花粉,贵阳,2025-03-06T20:11:45
贵阳,101260101,guiyang,2025-03-05,星期三,低,2,#A1FF3D,1.0,易引发轻度过敏，适当防护对症用药。,花粉,贵阳,2025-03-05T20:29:01
贵阳,101260101,guiyang,2025-03-04,星期二,低,2,#A1FF3D,1.0,易引发轻度过敏，适当防护对症用药。,花粉,贵阳,2025-03-04T20:04:06
贵阳,101260101,guiyang,2025-03-03,星期一,低,2,#A1FF3D,1.0,易引发轻度过敏，适当防护对症用药。,花粉,贵阳,2025-03-03T16:37:49
贵阳,101260101,guiyang,2025-03-02,星期日,低,2,#A1FF3D,1.0,易引发轻度过敏，适当防护对症用药。,花粉,贵阳,2025-03-02T16:46:21
贵阳,101260101,guiyang,2025-03-01,星期六,低,2,#A1FF3D,1.0,易引发轻度过敏，适当防护对症用药。,花粉,贵阳,2025-03-01T16:37:06
贵阳,101260101,guiyang,2025-02-28,星期五,暂无,-1,#C4A39F,1.0,,花粉,,2025-03-01T06:30:00
贵阳,101260101,guiyang,2025-02-27,星期四,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-28T06:30:00
贵阳,101260101,guiyang,2025-02-26,星期三,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-27T06:30:00
贵阳,101260101,guiyang,2025-02-25,星期二,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-26T06:30:00
贵阳,101260101,guiyang,2025-02-24,星期一,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-24T23:00:00
贵阳,101260101,guiyang,2025-02-23,星期日,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-23T23:00:00
贵阳,101260101,guiyang,2025-02-22,星期六,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-22T23:00:00
贵阳,101260101,guiyang,2025-02-21,星期五,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-21T23:00:00
贵阳,101260101,guiyang,2025-02-20,星期四,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-20T23:00:00
南昌,101240101,nanchang,2025-03-23,星期日,很高,5,#FF2319,,极易引发过敏，减少外出，持续规范用药。,花粉,,
南昌,101240101,nanchang,2025-03-22,星期六,很高,5,#FF2319,1.0,极易引发过敏，减少外出，持续规范用药。,花粉,南昌,2025-03-21T17:13:44
南昌,101240101,nanchang,2025-03-21,星期五,很高,5,#FF2319,1.0,极易引发过敏，减少外出，持续规范用药。,花粉,南昌,2025-03-21T17:13:44
南昌,101240101,nanchang,2025-03-20,星期四,很高,5,#FF2319,1.0,极易引发过敏，减少外出，持续规范用药。,花粉,南昌,2025-03-20T17:11:15
南昌,101240101,nanchang,2025-03-19,星期三,很高,5,#FF2319,1.0,极易引发过敏，减少外出，持续规范用药。,花粉,南昌,2025-03-19T17:19:01
南昌,101240101,nanchang,2025-03-18,星期二,很高,5,#FF2319,1.0,极易引发过敏，减少外出，持续规范用药。,花粉,南昌,2025-03-18T17:07:16
南昌,101240101,nanchang,2025-03-17,星期一,很高,5,#FF2319,1.0,极易引发过敏，减少外出，持续规范用药。,花粉,南昌,2025-03-17T17:08:49
南昌,101240101,nanchang,2025-03-16,星期日,低,2,#A1FF3D,1.0,易引发轻度过敏，适当防护对症用药。,花粉,南昌,2025-03-16T16:27:52
南昌,101240101,nanchang,2025-03-15,星期六,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,南昌,2025-03-15T18:24:32
南昌,101240101,nanchang,2025-03-14,星期五,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,南昌,2025-03-14T17:18:58
南昌,101240101,nanchang,2025-03-13,星期四,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,南昌,2025-03-13T17:24:30
南昌,101240101,nanchang,2025-03-12,星期三,中,3,#F5EE32,1.0,易引发过敏，加强防护，对症用药。,花粉,南昌,2025-03-12T17:03:04
南昌,101240101,nanchang,2025-03-11,星期二,中,3,#F5EE32,1.0,易引发过敏，加强防护，对症用药。,花粉,南昌,2025-03-11T18:03:54
南昌,101240101,nanchang,2025-03-10,星期一,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,南昌,2025-03-10T17:28:11
南昌,101240101,nanchang,2025-03-09,星期日,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,南昌,2025-03-09T18:05:15
南昌,101240101,nanchang,2025-03-08,星期六,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,南昌,2025-03-08T17:49:45
南昌,101240101,nanchang,2025-03-07,星期五,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,南昌,2025-03-07T17:10:28
南昌,101240101,nanchang,2025-03-06,星期四,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,南昌,2025-03-06T17:21:52
南昌,101240101,nanchang,2025-03-05,星期三,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,南昌,2025-03-05T17:16:27
南昌,101240101,nanchang,2025-03-04,星期二,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,南昌,2025-03-04T17:27:02
南昌,101240101,nanchang,2025-03-03,星期一,很高,5,#FF2319,1.0,极易引发过敏，减少外出，持续规范用药。,花粉,南昌,2025-03-03T17:20:39
南昌,101240101,nanchang,2025-03-02,星期日,中,3,#F5EE32,1.0,易引发过敏，加强防护，对症用药。,花粉,南昌,2025-03-02T17:17:12
南昌,101240101,nanchang,2025-03-01,星期六,高,4,#FFAF13,1.0,易引发过敏，加强防护，规范用药。,花粉,南昌,2025-03-01T16:50:45
南昌,101240101,nanchang,2025-02-28,星期五,暂无,-1,#C4A39F,1.0,,花粉,,2025-03-01T06:30:00
南昌,101240101,nanchang,2025-02-27,星期四,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-28T06:30:00
南昌,101240101,nanchang,2025-02-26,星期三,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-27T06:30:00
南昌,101240101,nanchang,2025-02-25,星期二,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-26T06:30:00
南昌,101240101,nanchang,2025-02-24,星期一,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-24T23:00:00
南昌,101240101,nanchang,2025-02-23,星期日,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-23T23:00:00
南昌,101240101,nanchang,2025-02-22,星期六,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-22T23:00:00
南昌,101240101,nanchang,2025-02-21,星期五,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-21T23:00:00
南昌,101240101,nanchang,2025-02-20,星期四,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-20T23:00:00
长沙,101250101,changsha,2025-03-23,星期日,暂无,-1,#C4A39F,,,花粉,,
长沙,101250101,changsha,2025-03-22,星期六,暂无,-1,#C4A39F,1.0,,花粉,,2025-03-02T06:30:00
长沙,101250101,changsha,2025-03-01,星期六,暂无,-1,#C4A39F,1.0,,花粉,,2025-03-02T06:30:00
长沙,101250101,changsha,2025-02-28,星期五,暂无,-1,#C4A39F,1.0,,花粉,,2025-03-01T06:30:00
长沙,101250101,changsha,2025-02-27,星期四,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-28T06:30:00
长沙,101250101,changsha,2025-02-26,星期三,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-27T06:30:00
长沙,101250101,changsha,2025-02-25,星期二,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-26T06:30:00
长沙,101250101,changsha,2025-02-24,星期一,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-24T23:00:00
长沙,101250101,changsha,2025-02-23,星期日,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-23T23:00:00
长沙,101250101,changsha,2025-02-22,星期六,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-22T23:00:00
长沙,101250101,changsha,2025-02-21,星期五,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-21T23:00:00
长沙,101250101,changsha,2025-02-20,星期四,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-20T23:00:00
,101250101,changsha,2025-03-02,星期日,暂无,-1,#C4A39F,1.0,,花粉,,
,101250101,changsha,2025-03-03,星期一,暂无,-1,#C4A39F,1.0,,花粉,,
,101250101,changsha,2025-03-04,星期二,暂无,-1,#C4A39F,1.0,,花粉,,
,101250101,changsha,2025-03-05,星期三,暂无,-1,#C4A39F,1.0,,花粉,,
,101250101,changsha,2025-03-06,星期四,暂无,-1,#C4A39F,1.0,,花粉,,
,101250101,changsha,2025-03-07,星期五,暂无,-1,#C4A39F,1.0,,花粉,,
,101250101,changsha,2025-03-08,星期六,暂无,-1,#C4A39F,1.0,,花粉,,
,101250101,changsha,2025-03-09,星期日,暂无,-1,#C4A39F,1.0,,花粉,,
,101250101,changsha,2025-03-10,星期一,暂无,-1,#C4A39F,1.0,,花粉,,
,101250101,changsha,2025-03-11,星期二,暂无,-1,#C4A39F,1.0,,花粉,,
,101250101,changsha,2025-03-12,星期三,暂无,-1,#C4A39F,1.0,,花粉,,
,101250101,changsha,2025-03-13,星期四,暂无,-1,#C4A39F,1.0,,花粉,,
,101250101,changsha,2025-03-14,星期五,暂无,-1,#C4A39F,1.0,,花粉,,
,101250101,changsha,2025-03-15,星期六,暂无,-1,#C4A39F,1.0,,花粉,,
,101250101,changsha,2025-03-16,星期日,暂无,-1,#C4A39F,1.0,,花粉,,
,101250101,changsha,2025-03-17,星期一,暂无,-1,#C4A39F,1.0,,花粉,,
,101250101,changsha,2025-03-18,星期二,暂无,-1,#C4A39F,1.0,,花粉,,
,101250101,changsha,2025-03-19,星期三,暂无,-1,#C4A39F,1.0,,花粉,,
,101250101,changsha,2025-03-20,星期四,暂无,-1,#C4A39F,1.0,,花粉,,
,101250101,changsha,2025-03-21,星期五,暂无,-1,#C4A39F,1.0,,花粉,,
延安,101110300,yanan,2025-03-23,星期日,很低,1,#81CB31,,不易引发过敏反应。,花粉,,
延安,101110300,yanan,2025-03-22,星期六,暂无,-1,#C4A39F,1.0,,花粉,,2025-03-21T23:30:00
延安,101110300,yanan,2025-03-21,星期五,暂无,-1,#C4A39F,1.0,,花粉,,2025-03-21T23:30:00
延安,101110300,yanan,2025-03-20,星期四,暂无,-1,#C4A39F,1.0,,花粉,,2025-03-20T23:30:00
延安,101110300,yanan,2025-03-19,星期三,暂无,-1,#C4A39F,1.0,,花粉,,2025-03-19T23:30:00
延安,101110300,yanan,2025-03-18,星期二,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,延安,2025-03-18T23:30:00
延安,101110300,yanan,2025-03-17,星期一,暂无,-1,#C4A39F,1.0,,花粉,,2025-03-17T23:30:00
延安,101110300,yanan,2025-03-16,星期日,高,4,#FFAF13,1.0,易引发过敏，加强防护，规范用药。,花粉,延安,2025-03-16T19:27:17
延安,101110300,yanan,2025-03-15,星期六,中,3,#F5EE32,1.0,易引发过敏，加强防护，对症用药。,花粉,延安,2025-03-15T23:30:00
延安,101110300,yanan,2025-03-14,星期五,暂无,-1,#C4A39F,1.0,,花粉,,2025-03-14T23:30:00
延安,101110300,yanan,2025-03-13,星期四,中,3,#F5EE32,1.0,易引发过敏，加强防护，对症用药。,花粉,延安,2025-03-13T23:30:00
延安,101110300,yanan,2025-03-12,星期三,暂无,-1,#C4A39F,1.0,,花粉,,2025-03-12T23:30:00
延安,101110300,yanan,2025-03-11,星期二,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,,2025-03-11T23:30:00
延安,101110300,yanan,2025-03-10,星期一,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,延安,2025-03-10T20:05:49
延安,101110300,yanan,2025-03-09,星期日,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,延安,2025-03-09T23:30:00
延安,101110300,yanan,2025-03-08,星期六,暂无,-1,#C4A39F,1.0,,花粉,,2025-03-08T23:30:00
延安,101110300,yanan,2025-03-07,星期五,未检测到花粉,0,#999999,1.0,,花粉,,2025-03-07T23:30:00
延安,101110300,yanan,2025-03-06,星期四,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,延安,2025-03-06T23:30:00
延安,101110300,yanan,2025-03-05,星期三,未检测到花粉,0,#999999,1.0,,花粉,延安,2025-03-06T00:29:27
延安,101110300,yanan,2025-03-04,星期二,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,延安,2025-03-04T21:18:03
延安,101110300,yanan,2025-03-03,星期一,暂无,-1,#C4A39F,1.0,,花粉,,2025-03-04T05:30:00
延安,101110300,yanan,2025-03-03,星期一,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,延安,2025-03-04T04:08:32
延安,101110300,yanan,2025-03-02,星期日,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,延安,2025-03-03T06:30:00
延安,101110300,yanan,2025-03-01,星期六,中,3,#F5EE32,1.0,易引发过敏，加强防护，对症用药。,花粉,延安,2025-03-01T19:33:55
延安,101110300,yanan,2025-02-28,星期五,暂无,-1,#C4A39F,1.0,,花粉,,2025-03-01T06:30:00
延安,101110300,yanan,2025-02-27,星期四,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-28T06:30:00
延安,101110300,yanan,2025-02-26,星期三,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-27T06:30:00
延安,101110300,yanan,2025-02-25,星期二,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-26T06:30:00
延安,101110300,yanan,2025-02-24,星期一,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-24T23:00:00
延安,101110300,yanan,2025-02-23,星期日,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-23T23:00:00
延安,101110300,yanan,2025-02-22,星期六,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-22T23:00:00
延安,101110300,yanan,2025-02-21,星期五,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-21T23:00:00
延安,101110300,yanan,2025-02-20,星期四,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-20T23:00:00
六盘水,101260803,liupanshui,2025-03-23,星期日,很低,1,#81CB31,,不易引发过敏反应。,花粉,,
六盘水,101260803,liupanshui,2025-03-22,星期六,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,六盘水,2025-03-21T21:50:28
六盘水,101260803,liupanshui,2025-03-21,星期五,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,六盘水,2025-03-21T21:50:28
六盘水,101260803,liupanshui,2025-03-20,星期四,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,六盘水,2025-03-20T18:34:52
六盘水,101260803,liupanshui,2025-03-19,星期三,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,六盘水,2025-03-19T19:20:46
六盘水,101260803,liupanshui,2025-03-18,星期二,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,六盘水,2025-03-18T20:13:25
六盘水,101260803,liupanshui,2025-03-17,星期一,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,,2025-03-17T23:30:00
六盘水,101260803,liupanshui,2025-03-16,星期日,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,六盘水,2025-03-16T22:56:28
六盘水,101260803,liupanshui,2025-03-15,星期六,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,六盘水,2025-03-15T16:17:10
六盘水,101260803,liupanshui,2025-03-14,星期五,低,2,#A1FF3D,1.0,易引发轻度过敏，适当防护对症用药。,花粉,六盘水,2025-03-14T16:41:59
六盘水,101260803,liupanshui,2025-03-13,星期四,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,六盘水,2025-03-13T19:11:19
六盘水,101260803,liupanshui,2025-03-12,星期三,低,2,#A1FF3D,1.0,易引发轻度过敏，适当防护对症用药。,花粉,六盘水,2025-03-12T20:04:37
六盘水,101260803,liupanshui,2025-03-11,星期二,低,2,#A1FF3D,1.0,易引发轻度过敏，适当防护对症用药。,花粉,六盘水,2025-03-11T19:31:16
六盘水,101260803,liupanshui,2025-03-10,星期一,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,六盘水,2025-03-10T21:23:22
六盘水,101260803,liupanshui,2025-03-09,星期日,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,六盘水,2025-03-09T23:00:51
六盘水,101260803,liupanshui,2025-03-08,星期六,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,六盘水,2025-03-08T23:30:00
六盘水,101260803,liupanshui,2025-03-07,星期五,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,六盘水,2025-03-07T18:03:54
六盘水,101260803,liupanshui,2025-03-06,星期四,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,六盘水,2025-03-06T19:19:01
六盘水,101260803,liupanshui,2025-03-05,星期三,低,2,#A1FF3D,1.0,易引发轻度过敏，适当防护对症用药。,花粉,六盘水,2025-03-05T18:28:05
六盘水,101260803,liupanshui,2025-03-04,星期二,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,六盘水,2025-03-04T21:36:58
六盘水,101260803,liupanshui,2025-03-03,星期一,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,六盘水,2025-03-03T19:07:06
六盘水,101260803,liupanshui,2025-03-02,星期日,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,六盘水,2025-03-02T17:30:22
六盘水,101260803,liupanshui,2025-03-01,星期六,很低,1,#81CB31,1.0,不易引发过敏反应。,花粉,六盘水,2025-03-01T17:10:08
六盘水,101260803,liupanshui,2025-02-28,星期五,暂无,-1,#C4A39F,1.0,,花粉,,2025-03-01T06:30:00
六盘水,101260803,liupanshui,2025-02-27,星期四,暂无,-1,#C4A39F,1.0,,花粉,,2025-02-28T06:30:00
